Local time in Nairobi / Wilson (airport),T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td
10.04.2018 04:00,17,626.3,763.5,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 510 m,10.0 and more,15
10.04.2018 03:00,17,626.9,764.3,94,,,,,,Broken clouds (60-90%) 540 m,10.0 and more,16
10.04.2018 02:00,17,626.9,764.3,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,16
10.04.2018 01:00,18,627.3,764.3,88,Wind blowing from the east,4,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
10.04.2018 00:00,18,627.9,765,88,Wind blowing from the east,4,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
09.04.2018 23:00,18,627.9,765,94,Wind blowing from the east,3,,,,Broken clouds (60-90%) 630 m,10.0 and more,17
09.04.2018 22:00,18,627.9,765,100,Wind blowing from the east-northeast,3,,,,Broken clouds (60-90%) 660 m,10.0 and more,18
09.04.2018 21:00,19,627.8,764.3,94,Wind blowing from the east-northeast,3,,Light rain,,Broken clouds (60-90%) 690 m,10.0 and more,18
09.04.2018 20:00,20,627.5,763.5,83,Wind blowing from the east,4,,,,"Few clouds (10-30%) 720 m, cumulonimbus clouds , broken clouds (60-90%) 750 m",10.0 and more,17
09.04.2018 19:00,21,628,763.5,78,Wind blowing from the east,5,,,,"Few clouds (10-30%) 750 m, cumulonimbus clouds , broken clouds (60-90%) 780 m",10.0 and more,17
09.04.2018 18:00,22,627.8,762.8,69,Wind blowing from the east-northeast,5,,,,"Few clouds (10-30%) 780 m, cumulonimbus clouds , broken clouds (60-90%) 810 m",10.0 and more,16
09.04.2018 17:00,24,628,762,54,Wind blowing from the east-northeast,9,,,,"Few clouds (10-30%) 810 m, cumulonimbus clouds , broken clouds (60-90%) 840 m",10.0 and more,14
09.04.2018 16:00,25,628.4,762,51,Wind blowing from the east,10,,,,"Few clouds (10-30%) 840 m, cumulonimbus clouds , broken clouds (60-90%) 870 m",10.0 and more,14
09.04.2018 15:00,26,629.4,762.8,42,Wind blowing from the east,5,,,,"Few clouds (10-30%) 840 m, cumulonimbus clouds , broken clouds (60-90%) 870 m",10.0 and more,12
09.04.2018 14:00,26,630,763.5,42,Wind blowing from the east,3,,,,Broken clouds (60-90%) 840 m,10.0 and more,12
09.04.2018 13:00,26,630,763.5,42,Wind blowing from the east-southeast,8,,,,"Scattered clouds (40-50%) 840 m, broken clouds (60-90%) 3000 m",10.0 and more,12
09.04.2018 12:00,24,629.9,764.3,50,Wind blowing from the east-northeast,3,,,,"Few clouds (10-30%) 780 m, scattered clouds (40-50%) 2700 m",10.0 and more,13
09.04.2018 11:00,22,629.6,765,57,Wind blowing from the north-east,3,,,,"Few clouds (10-30%) 720 m, scattered clouds (40-50%) 2400 m",,13
09.04.2018 10:00,20,628.8,765,73,"Calm, no wind",0,,,,"Scattered clouds (40-50%) 660 m, scattered clouds (40-50%) 2400 m",10.0 and more,15
09.04.2018 09:00,18,628.6,765.8,83,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 300 m,10.0 and more,15
09.04.2018 08:00,17,628.1,765.8,94,Wind blowing from the north-northeast,3,,,,"Scattered clouds (40-50%) 180 m, broken clouds (60-90%) 2100 m",10.0 and more,16
09.04.2018 07:00,16,627.1,765,94,"Calm, no wind",0,,,,"Broken clouds (60-90%) 540 m, broken clouds (60-90%) 2100 m",10.0 and more,15
09.04.2018 06:00,16,627.1,765,100,"Calm, no wind",0,,,,"Broken clouds (60-90%) 540 m, broken clouds (60-90%) 2100 m",10.0 and more,16
09.04.2018 05:00,16,627.1,765,94,"Calm, no wind",0,,,Rain,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2100 m",10.0 and more,15
09.04.2018 04:00,16,627.1,765,94,"Calm, no wind",0,,Light rain,,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2100 m",10.0 and more,15
09.04.2018 03:00,16,627.1,765,94,"Calm, no wind",0,,Light rain,,"Scattered clouds (40-50%) 540 m, broken clouds (60-90%) 2100 m",10.0 and more,15
09.04.2018 02:00,17,627.5,765,94,"Calm, no wind",0,,,,"Few clouds (10-30%) 570 m, broken clouds (60-90%) 2100 m",10.0 and more,16
09.04.2018 01:00,17,627.5,765,94,Wind blowing from the south-east,3,,,Rain,Broken clouds (60-90%) 570 m,10.0 and more,16
09.04.2018 00:00,19,628.3,765,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 630 m,10.0 and more,17
08.04.2018 23:00,19,628.3,765,88,Wind blowing from the north-east,4,,,,Broken clouds (60-90%) 630 m,10.0 and more,17
08.04.2018 22:00,19,629,765.8,83,Wind blowing from the east-northeast,3,,,,"Scattered clouds (40-50%) 630 m, scattered clouds (40-50%) 2100 m",10.0 and more,16
08.04.2018 21:00,20,628.8,765,78,Wind blowing from the north-east,3,,,,"Few clouds (10-30%) 630 m, cumulonimbus clouds , few clouds (10-30%) 660 m, scattered clouds (40-50%) 2100 m",10.0 and more,16
08.04.2018 20:00,20,627.5,763.5,78,Wind blowing from the north-east,4,,,,"Few clouds (10-30%) 630 m, cumulonimbus clouds , scattered clouds (40-50%) 660 m",10.0 and more,16
08.04.2018 19:00,22,628.4,763.5,65,Wind blowing from the east,5,,,,Scattered clouds (40-50%) 720 m,10.0 and more,15
08.04.2018 18:00,23,627.5,762,57,Wind blowing from the east-northeast,6,,,,"Few clouds (10-30%) 720 m, cumulonimbus clouds , scattered clouds (40-50%) 750 m",10.0 and more,14
08.04.2018 17:00,23,627.5,762,57,Wind blowing from the north-east,4,,In the vicinity rain,,"Few clouds (10-30%) 720 m, cumulonimbus clouds , broken clouds (60-90%) 750 m",10.0 and more,14
08.04.2018 16:00,24,628,762,57,Wind blowing from the south-southeast,4,,,,Broken clouds (60-90%) 810 m,10.0 and more,15
08.04.2018 15:00,25,629,762.8,51,Wind blowing from the east,6,,,,Broken clouds (60-90%) 810 m,10.0 and more,14
08.04.2018 14:00,24,629.2,763.5,47,Wind blowing from the east-southeast,2,,,,"Scattered clouds (40-50%) 780 m, scattered clouds (40-50%) 3000 m",10.0 and more,12
08.04.2018 13:00,23,629.4,764.3,53,"Calm, no wind",0,,,,"Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 2700 m",10.0 and more,13
08.04.2018 12:00,22,629.6,765,57,"Calm, no wind",0,,,,"Few clouds (10-30%) 720 m, broken clouds (60-90%) 2700 m",10.0 and more,13
08.04.2018 11:00,20,629.4,765.8,64,Wind blowing from the east-northeast,4,,,,"Few clouds (10-30%) 660 m, broken clouds (60-90%) 2400 m",10.0 and more,13
08.04.2018 10:00,19,629,765.8,73,Wind blowing from the north-east,4,,,,"Few clouds (10-30%) 630 m, broken clouds (60-90%) 2100 m",10.0 and more,14
08.04.2018 09:00,17,628.1,765.8,88,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
08.04.2018 08:00,16,627.7,765.8,100,Wind blowing from the north,5,,,,Overcast (100%) 540 m,10.0 and more,16
08.04.2018 07:00,17,627.5,765,94,Wind blowing from the north-east,3,,,,Overcast (100%) 570 m,10.0 and more,16
08.04.2018 06:00,17,626.9,764.3,88,Wind blowing from the north-east,4,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
08.04.2018 05:00,17,626.3,763.5,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
08.04.2018 04:00,16,625.8,763.5,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,15
08.04.2018 03:00,17,,,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
08.04.2018 02:00,18,626.7,763.5,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
08.04.2018 00:00,19,627.8,764.3,83,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
07.04.2018 20:00,21,628,763.5,69,Wind blowing from the east,4,,,,Few clouds (10-30%) 690 m,10.0 and more,15
07.04.2018 19:00,21,627.4,762.8,69,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 720 m,10.0 and more,15
07.04.2018 18:00,22,627.1,762,69,"Calm, no wind",0,,,,Broken clouds (60-90%) 720 m,10.0 and more,16
07.04.2018 17:00,24,628,762,57,Wind blowing from the south-southeast,5,,,,Scattered clouds (40-50%) 780 m,10.0 and more,15
07.04.2018 16:00,24,628,762,57,Wind blowing from the south,7,,,,Broken clouds (60-90%) 780 m,10.0 and more,15
07.04.2018 15:00,25,628.4,762,51,Wind blowing from the east-northeast,3,,,,Broken clouds (60-90%) 810 m,10.0 and more,14
07.04.2018 14:00,24,628,762,57,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 780 m,10.0 and more,15
07.04.2018 13:00,23,629.4,764.3,65,"Calm, no wind",0,,,,Broken clouds (60-90%) 750 m,10.0 and more,16
07.04.2018 12:00,22,629,764.3,65,"Calm, no wind",0,,,,Broken clouds (60-90%) 720 m,10.0 and more,15
07.04.2018 11:00,22,629.6,765,65,Wind blowing from the south-southeast,4,,,,Broken clouds (60-90%) 720 m,10.0 and more,15
07.04.2018 10:00,21,629.2,765,73,Wind blowing from the north-east,5,,,,Broken clouds (60-90%) 690 m,10.0 and more,16
07.04.2018 09:00,19,628.3,765,83,Wind blowing from the east-northeast,2,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
07.04.2018 08:00,17,626.9,764.3,88,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
07.04.2018 07:00,16,625.8,763.5,94,Wind blowing from the east,3,,,,Broken clouds (60-90%) 540 m,10.0 and more,15
07.04.2018 06:00,16,625.8,763.5,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,15
07.04.2018 05:00,17,626.3,763.5,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
07.04.2018 04:00,17,626.3,763.5,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
07.04.2018 03:00,17,626.3,763.5,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
06.04.2018 21:00,19,626.5,762.8,83,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
06.04.2018 20:00,20,627,762.8,78,Wind blowing from the east,5,,,,Broken clouds (60-90%) 660 m,10.0 and more,16
06.04.2018 19:00,21,626.7,762,69,Wind blowing from the east-southeast,3,,,,Broken clouds (60-90%) 690 m,10.0 and more,15
06.04.2018 18:00,22,627.1,762,65,Wind blowing from the south,6,,,,Broken clouds (60-90%) 720 m,10.0 and more,15
06.04.2018 17:00,24,627.3,761.2,57,Wind blowing from the south-southeast,7,,,,Scattered clouds (40-50%) 780 m,10.0 and more,15
06.04.2018 16:00,24,627.3,761.2,57,Wind blowing from the east,6,,,,Scattered clouds (40-50%) 780 m,10.0 and more,15
06.04.2018 15:00,24,628,762,54,Wind blowing from the east,5,,,,Scattered clouds (40-50%) 780 m,10.0 and more,14
06.04.2018 14:00,24,628.6,762.8,57,Wind blowing from the east-northeast,4,,,,Scattered clouds (40-50%) 780 m,10.0 and more,15
06.04.2018 13:00,23,628.8,763.5,61,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 750 m,10.0 and more,15
06.04.2018 12:00,22,629,764.3,61,Wind blowing from the north-northeast,3,,,,Broken clouds (60-90%) 720 m,10.0 and more,14
06.04.2018 11:00,21,628.6,764.3,64,Wind blowing from the east,5,,,,Broken clouds (60-90%) 690 m,10.0 and more,14
06.04.2018 10:00,20,628.2,764.3,73,Wind blowing from the north-east,4,,,,Broken clouds (60-90%) 660 m,10.0 and more,15
06.04.2018 09:00,18,627.3,764.3,83,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 600 m,10.0 and more,15
06.04.2018 08:00,17,626.3,763.5,94,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 510 m,10.0 and more,16
06.04.2018 07:00,17,626.3,763.5,88,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 450 m,10.0 and more,15
06.04.2018 06:00,17,625.7,762.8,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 450 m,10.0 and more,15
06.04.2018 05:00,17,625.7,762.8,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 480 m,10.0 and more,15
06.04.2018 04:00,17,625,762,88,"Calm, no wind",0,,,,Few clouds (10-30%) 480 m,10.0 and more,15
06.04.2018 03:00,17,625,762,88,"Calm, no wind",0,,,,Few clouds (10-30%) 480 m,10.0 and more,15
06.04.2018 01:00,17,626.3,763.5,88,"Calm, no wind",0,,,,Scattered clouds (40-50%) 540 m,10.0 and more,15
06.04.2018 00:00,17,626.3,763.5,88,"Calm, no wind",0,,,,Scattered clouds (40-50%) 570 m,10.0 and more,15
05.04.2018 23:00,18,626.7,763.5,88,Wind blowing from the east,4,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
05.04.2018 22:00,18,626.7,763.5,88,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
05.04.2018 21:00,19,627.1,763.5,78,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 660 m,10.0 and more,15
05.04.2018 20:00,20,626.3,762,78,Wind blowing from the east-northeast,5,,,,"Few clouds (10-30%) 690 m, cumulonimbus clouds , broken clouds (60-90%) 720 m",10.0 and more,16
05.04.2018 19:00,21,626.7,762,73,Wind blowing from the north-east,4,,Thunderstorm,,"Few clouds (10-30%) 720 m, cumulonimbus clouds , broken clouds (60-90%) 750 m",10.0 and more,16
05.04.2018 18:00,22,626.5,761.2,61,Wind blowing from the north,4,,"Light shower(s), rain",,"Few clouds (10-30%) 720 m, cumulonimbus clouds , broken clouds (60-90%) 750 m",10.0 and more,14
05.04.2018 17:00,23,626.9,761.2,57,Wind blowing from the south-southeast,6,,,,"Few clouds (10-30%) 750 m, cumulonimbus clouds , broken clouds (60-90%) 780 m",10.0 and more,14
05.04.2018 16:00,22,626.5,761.2,69,Wind blowing from the south,5,,,,"Few clouds (10-30%) 780 m, cumulonimbus clouds , broken clouds (60-90%) 810 m",10.0 and more,16
05.04.2018 15:00,24,628,762,50,Wind blowing from the east,5,,,,"Few clouds (10-30%) 780 m, cumulonimbus clouds , broken clouds (60-90%) 810 m",10.0 and more,13
05.04.2018 14:00,23,627.5,762,57,Wind blowing from the east,7,,,,Broken clouds (60-90%) 750 m,10.0 and more,14
05.04.2018 13:00,23,628.8,763.5,57,Wind blowing from the east,4,,,,Broken clouds (60-90%) 750 m,10.0 and more,14
05.04.2018 12:00,22,628.4,763.5,61,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 720 m,10.0 and more,14
05.04.2018 11:00,21,628.6,764.3,64,Wind blowing from the east-southeast,3,,,,Broken clouds (60-90%) 690 m,10.0 and more,14
05.04.2018 10:00,20,628.2,764.3,78,Wind blowing from the east-northeast,3,,,,Scattered clouds (40-50%) 660 m,10.0 and more,16
05.04.2018 09:00,18,627.3,764.3,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,16
05.04.2018 08:00,17,626.9,764.3,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 300 m,8,16
05.04.2018 07:00,17,626.3,763.5,94,Wind blowing from the east-northeast,3,,,,"Scattered clouds (40-50%) 270 m, broken clouds (60-90%) 2100 m",10.0 and more,16
05.04.2018 06:00,16,625.8,763.5,100,"Calm, no wind",0,,,,"Few clouds (10-30%) 540 m, broken clouds (60-90%) 2100 m",10.0 and more,16
05.04.2018 05:00,16,625.8,763.5,100,"Calm, no wind",0,,,,Scattered clouds (40-50%) 270 m,10.0 and more,16
05.04.2018 04:00,17,626.9,764.3,88,Wind blowing from the east-northeast,3,,,,Scattered clouds (40-50%) 270 m,10.0 and more,15
05.04.2018 03:00,17,626.9,764.3,88,Wind blowing from the east-northeast,4,,,,Scattered clouds (40-50%) 270 m,10.0 and more,15
05.04.2018 02:00,17,626.9,764.3,88,Wind blowing from the east-northeast,3,,,,Scattered clouds (40-50%) 270 m,10.0 and more,15
05.04.2018 01:00,18,627.3,764.3,83,Wind blowing from the east-northeast,3,,,,Scattered clouds (40-50%) 270 m,10.0 and more,15
05.04.2018 00:00,18,627.9,765,83,Wind blowing from the east-northeast,3,,,,"Few clouds (10-30%) 600 m, broken clouds (60-90%) 2100 m",10.0 and more,15
04.04.2018 23:00,18,627.9,765,83,Wind blowing from the east-northeast,3,,,,"Few clouds (10-30%) 600 m, broken clouds (60-90%) 2100 m",10.0 and more,15
04.04.2018 22:00,19,627.8,764.3,78,Wind blowing from the east,4,,,,No Significant Clouds,10.0 and more,15
04.04.2018 21:00,19,627.1,763.5,78,Wind blowing from the east,3,,,,No Significant Clouds,10.0 and more,15
04.04.2018 20:00,19,627.1,763.5,78,Wind blowing from the east-northeast,4,,,,Few clouds (10-30%) 630 m,10.0 and more,15
04.04.2018 19:00,20,627,762.8,73,Wind blowing from the east,3,,,,Few clouds (10-30%) 660 m,10.0 and more,15
04.04.2018 18:00,22,627.8,762.8,61,Wind blowing from the east-northeast,3,,,,"Scattered clouds (40-50%) 720 m, scattered clouds (40-50%) 6600 m",10.0 and more,14
04.04.2018 17:00,22,627.1,762,65,Wind blowing from the north-east,5,,,,Scattered clouds (40-50%) 720 m,10.0 and more,15
04.04.2018 16:00,24,628,762,50,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 750 m,10.0 and more,13
04.04.2018 15:00,23,628.2,762.8,53,Wind blowing from the east-northeast,6,,,,Broken clouds (60-90%) 750 m,10.0 and more,13
04.04.2018 14:00,23,628.8,763.5,57,Wind blowing from the east,9,,,,"Few clouds (10-30%) 720 m, cumulonimbus clouds , broken clouds (60-90%) 750 m",10.0 and more,14
04.04.2018 13:00,23,629.4,764.3,61,Wind blowing from the north-east,6,,,,Broken clouds (60-90%) 750 m,10.0 and more,15
04.04.2018 12:00,21,629.2,765,73,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 690 m,10.0 and more,16
04.04.2018 11:00,20,628.8,765,73,Wind blowing from the east,5,,,,Broken clouds (60-90%) 660 m,10.0 and more,15
04.04.2018 10:00,20,628.8,765,69,Wind blowing from the east,7,,,,"Few clouds (10-30%) 660 m, scattered clouds (40-50%) 2400 m",10.0 and more,14
04.04.2018 09:00,18,627.9,765,78,Wind blowing from the north,4,,,,"Few clouds (10-30%) 600 m, broken clouds (60-90%) 2100 m",10.0 and more,14
04.04.2018 08:00,16,627.1,765,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,14
04.04.2018 07:00,15,626.6,765,94,"Calm, no wind",0,,,Rain,"Broken clouds (60-90%) 510 m, broken clouds (60-90%) 2400 m",10.0 and more,14
04.04.2018 05:00,16,625.8,763.5,100,Wind blowing from the east-northeast,3,,Light rain,,"Broken clouds (60-90%) 540 m, broken clouds (60-90%) 2400 m",10.0 and more,16
04.04.2018 04:00,16,625.8,763.5,100,Wind blowing from the east-northeast,4,,Light rain,,"Broken clouds (60-90%) 540 m, broken clouds (60-90%) 2400 m",10.0 and more,16
04.04.2018 02:00,17,626.3,763.5,88,Wind blowing from the east,4,,,,Broken clouds (60-90%) 570 m,10.0 and more,15
03.04.2018 15:00,22,627.8,762.8,69,Wind blowing from the north-east,7,,,,Broken clouds (60-90%) 720 m,10.0 and more,16
03.04.2018 14:00,23,628.2,762.8,65,Wind blowing from the north-east,7,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
03.04.2018 13:00,21,628,763.5,73,Wind blowing from the east,5,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
03.04.2018 12:00,20,628.2,764.3,78,Wind blowing from the east,4,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
03.04.2018 11:00,19,628.3,765,83,Wind blowing from the east-northeast,4,,,,"Broken clouds (60-90%) 630 m, broken clouds (60-90%) 2400 m",10.0 and more,16
03.04.2018 10:00,17,627.5,765,94,Wind blowing from the north-northeast,4,,,,"Broken clouds (60-90%) 570 m, broken clouds (60-90%) 2400 m",10.0 and more,16
03.04.2018 09:00,19,627.8,764.3,83,Wind blowing from the east-northeast,5,,,,"Broken clouds (60-90%) 630 m, broken clouds (60-90%) 2400 m",10.0 and more,16
03.04.2018 08:00,17,626.9,764.3,94,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
03.04.2018 07:00,17,626.3,763.5,94,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
03.04.2018 06:00,17,626.3,763.5,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
03.04.2018 05:00,17,626.3,763.5,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
03.04.2018 04:00,17,626.3,763.5,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
03.04.2018 03:00,17,626.3,763.5,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
03.04.2018 01:00,17,626.9,764.3,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
02.04.2018 21:00,19,627.8,764.3,83,Wind blowing from the north-northeast,4,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
02.04.2018 20:00,20,627,762.8,73,Wind blowing from the north-east,5,,,,Broken clouds (60-90%) 660 m,10.0 and more,15
02.04.2018 19:00,21,626.7,762,69,Wind blowing from the east,6,,,,"Few clouds (10-30%) 660 m, cumulonimbus clouds , broken clouds (60-90%) 690 m",10.0 and more,15
02.04.2018 18:00,22,627.1,762,65,Wind blowing from the east,6,,,,"Few clouds (10-30%) 690 m, cumulonimbus clouds , broken clouds (60-90%) 720 m",10.0 and more,15
02.04.2018 17:00,22,627.1,762,65,Wind blowing from the east,6,,,,"Few clouds (10-30%) 690 m, cumulonimbus clouds , broken clouds (60-90%) 720 m",10.0 and more,15
02.04.2018 16:00,23,627.5,762,61,Wind blowing from the east,8,,,,Broken clouds (60-90%) 750 m,10.0 and more,15
02.04.2018 15:00,23,627.5,762,61,Wind blowing from the east,8,,,,Broken clouds (60-90%) 750 m,10.0 and more,15
02.04.2018 14:00,23,628.2,762.8,61,Wind blowing from the east,9,,,,Broken clouds (60-90%) 750 m,10.0 and more,15
02.04.2018 13:00,22,628.4,763.5,65,Wind blowing from the east-northeast,7,,,,Broken clouds (60-90%) 720 m,10.0 and more,15
02.04.2018 12:00,23,629.4,764.3,57,Wind blowing from the east,6,,,,Broken clouds (60-90%) 750 m,10.0 and more,14
02.04.2018 11:00,22,629,764.3,65,Wind blowing from the east-northeast,7,,,,Broken clouds (60-90%) 720 m,10.0 and more,15
02.04.2018 10:00,21,629.2,765,69,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 690 m,10.0 and more,15
