ride_id,travel_date,travel_time,travel_from,car_type,max_capacity,number_of_ticket,date,dayofweek,dayofyear,dayofmonth,year_woy,hour,minute,is_weekend,year,quarter,month
8047,23-12-17,7:04,Homa Bay,Bus,49,11,2017-12-23 07:04:00,5,357,23,201751,7,4,1,2017,4,12
8048,23-12-17,6:10,Kijauri,shuttle,11,2,2017-12-23 06:10:00,5,357,23,201751,6,10,1,2017,4,12
8049,23-12-17,7:15,Migori,Bus,49,7,2017-12-23 07:15:00,5,357,23,201751,7,15,1,2017,4,12
8050,23-12-17,7:06,Kijauri,Bus,49,2,2017-12-23 07:06:00,5,357,23,201751,7,6,1,2017,4,12
8051,23-12-17,5:40,Kijauri,shuttle,11,1,2017-12-23 05:40:00,5,357,23,201751,5,40,1,2017,4,12
8052,23-12-17,5:30,Keroka,shuttle,11,3,2017-12-23 05:30:00,5,357,23,201751,5,30,1,2017,4,12
8053,23-12-17,7:06,Keroka,Bus,49,1,2017-12-23 07:06:00,5,357,23,201751,7,6,1,2017,4,12
8054,23-12-17,5:20,Kijauri,shuttle,11,2,2017-12-23 05:20:00,5,357,23,201751,5,20,1,2017,4,12
8056,13-02-18,10:00,Kisii,shuttle,11,10,2018-02-13 10:00:00,1,44,13,20187,10,0,0,2018,1,2
8060,13-02-18,9:50,Kisii,shuttle,11,11,2018-02-13 09:50:00,1,44,13,20187,9,50,0,2018,1,2
8061,24-12-17,7:09,Homa Bay,Bus,49,18,2017-12-24 07:09:00,6,358,24,201751,7,9,1,2017,4,12
8062,24-12-17,7:14,Rongo,Bus,49,2,2017-12-24 07:14:00,6,358,24,201751,7,14,1,2017,4,12
8063,13-02-18,9:40,Kisii,shuttle,11,6,2018-02-13 09:40:00,1,44,13,20187,9,40,0,2018,1,2
8064,13-02-18,5:00,Kisii,shuttle,11,2,2018-02-13 05:00:00,1,44,13,20187,5,0,0,2018,1,2
8065,24-12-17,7:06,Kijauri,Bus,49,1,2017-12-24 07:06:00,6,358,24,201751,7,6,1,2017,4,12
8066,13-02-18,9:30,Kisii,shuttle,11,10,2018-02-13 09:30:00,1,44,13,20187,9,30,0,2018,1,2
8067,24-12-17,7:04,Rongo,Bus,49,4,2017-12-24 07:04:00,6,358,24,201751,7,4,1,2017,4,12
8068,24-12-17,7:04,Homa Bay,Bus,49,14,2017-12-24 07:04:00,6,358,24,201751,7,4,1,2017,4,12
8069,24-12-17,7:05,Rongo,Bus,49,3,2017-12-24 07:05:00,6,358,24,201751,7,5,1,2017,4,12
8073,13-02-18,9:20,Kisii,shuttle,11,11,2018-02-13 09:20:00,1,44,13,20187,9,20,0,2018,1,2
8076,13-02-18,9:10,Kisii,shuttle,11,11,2018-02-13 09:10:00,1,44,13,20187,9,10,0,2018,1,2
8079,26-12-17,7:06,Keroka,Bus,49,1,2017-12-26 07:06:00,1,360,26,201752,7,6,0,2017,4,12
8080,26-12-17,8:40,Keroka,shuttle,11,1,2017-12-26 08:40:00,1,360,26,201752,8,40,0,2017,4,12
8081,26-12-17,5:40,Kijauri,shuttle,11,1,2017-12-26 05:40:00,1,360,26,201752,5,40,0,2017,4,12
8082,26-12-17,7:06,Kijauri,Bus,49,2,2017-12-26 07:06:00,1,360,26,201752,7,6,0,2017,4,12
8083,26-12-17,7:04,Rongo,Bus,49,1,2017-12-26 07:04:00,1,360,26,201752,7,4,0,2017,4,12
8084,26-12-17,7:08,Rongo,Bus,49,2,2017-12-26 07:08:00,1,360,26,201752,7,8,0,2017,4,12
8085,26-12-17,6:30,Kijauri,shuttle,11,1,2017-12-26 06:30:00,1,360,26,201752,6,30,0,2017,4,12
8087,27-12-17,7:09,Homa Bay,Bus,49,30,2017-12-27 07:09:00,2,361,27,201752,7,9,0,2017,4,12
8088,13-02-18,9:00,Kisii,shuttle,11,6,2018-02-13 09:00:00,1,44,13,20187,9,0,0,2018,1,2
8089,27-12-17,7:15,Migori,Bus,49,48,2017-12-27 07:15:00,2,361,27,201752,7,15,0,2017,4,12
8090,27-12-17,7:08,Migori,Bus,49,49,2017-12-27 07:08:00,2,361,27,201752,7,8,0,2017,4,12
8091,13-02-18,8:50,Kisii,shuttle,11,8,2018-02-13 08:50:00,1,44,13,20187,8,50,0,2018,1,2
8092,27-12-17,7:04,Keroka,Bus,49,1,2017-12-27 07:04:00,2,361,27,201752,7,4,0,2017,4,12
8093,27-12-17,7:00,Migori,Bus,49,47,2017-12-27 07:00:00,2,361,27,201752,7,0,0,2017,4,12
8094,27-12-17,7:12,Migori,Bus,49,47,2017-12-27 07:12:00,2,361,27,201752,7,12,0,2017,4,12
8095,27-12-17,7:13,Migori,Bus,49,47,2017-12-27 07:13:00,2,361,27,201752,7,13,0,2017,4,12
8096,27-12-17,7:04,Homa Bay,Bus,49,8,2017-12-27 07:04:00,2,361,27,201752,7,4,0,2017,4,12
8097,27-12-17,7:06,Kijauri,Bus,49,1,2017-12-27 07:06:00,2,361,27,201752,7,6,0,2017,4,12
8098,27-12-17,7:09,Rongo,Bus,49,2,2017-12-27 07:09:00,2,361,27,201752,7,9,0,2017,4,12
8099,27-12-17,7:04,Rongo,Bus,49,2,2017-12-27 07:04:00,2,361,27,201752,7,4,0,2017,4,12
8100,27-12-17,5:40,Kijauri,shuttle,11,1,2017-12-27 05:40:00,2,361,27,201752,5,40,0,2017,4,12
8101,27-12-17,7:05,Rongo,Bus,49,7,2017-12-27 07:05:00,2,361,27,201752,7,5,0,2017,4,12
8102,27-12-17,19:05,Kijauri,Bus,49,1,2017-12-27 19:05:00,2,361,27,201752,19,5,0,2017,4,12
8103,27-12-17,7:07,Kijauri,Bus,49,2,2017-12-27 07:07:00,2,361,27,201752,7,7,0,2017,4,12
8105,13-02-18,8:40,Kisii,shuttle,11,10,2018-02-13 08:40:00,1,44,13,20187,8,40,0,2018,1,2
8106,13-02-18,8:30,Kisii,shuttle,11,9,2018-02-13 08:30:00,1,44,13,20187,8,30,0,2018,1,2
8109,13-02-18,8:20,Kisii,shuttle,11,11,2018-02-13 08:20:00,1,44,13,20187,8,20,0,2018,1,2
8112,28-12-17,7:09,Homa Bay,Bus,49,26,2017-12-28 07:09:00,3,362,28,201752,7,9,0,2017,4,12
8113,28-12-17,7:08,Migori,Bus,49,24,2017-12-28 07:08:00,3,362,28,201752,7,8,0,2017,4,12
8114,28-12-17,7:15,Migori,Bus,49,31,2017-12-28 07:15:00,3,362,28,201752,7,15,0,2017,4,12
8115,28-12-17,7:12,Migori,Bus,49,19,2017-12-28 07:12:00,3,362,28,201752,7,12,0,2017,4,12
8116,28-12-17,7:04,Keroka,Bus,49,2,2017-12-28 07:04:00,3,362,28,201752,7,4,0,2017,4,12
8117,13-02-18,8:10,Kisii,shuttle,11,9,2018-02-13 08:10:00,1,44,13,20187,8,10,0,2018,1,2
8118,13-02-18,8:00,Kisii,shuttle,11,11,2018-02-13 08:00:00,1,44,13,20187,8,0,0,2018,1,2
8119,13-02-18,7:50,Kisii,shuttle,11,10,2018-02-13 07:50:00,1,44,13,20187,7,50,0,2018,1,2
8120,28-12-17,7:04,Rongo,Bus,49,2,2017-12-28 07:04:00,3,362,28,201752,7,4,0,2017,4,12
8121,13-02-18,7:40,Kisii,shuttle,11,11,2018-02-13 07:40:00,1,44,13,20187,7,40,0,2018,1,2
8122,13-02-18,7:30,Kisii,shuttle,11,11,2018-02-13 07:30:00,1,44,13,20187,7,30,0,2018,1,2
8123,13-02-18,7:20,Kisii,shuttle,11,10,2018-02-13 07:20:00,1,44,13,20187,7,20,0,2018,1,2
8124,13-02-18,7:00,Kisii,shuttle,11,12,2018-02-13 07:00:00,1,44,13,20187,7,0,0,2018,1,2
8125,13-02-18,7:09,Kisii,shuttle,11,7,2018-02-13 07:09:00,1,44,13,20187,7,9,0,2018,1,2
8126,13-02-18,6:50,Kisii,shuttle,11,10,2018-02-13 06:50:00,1,44,13,20187,6,50,0,2018,1,2
20112,13-02-18,7:09,Kisii,Bus,49,11,2018-02-13 07:09:00,1,44,13,20187,7,9,0,2018,1,2
8127,13-02-18,6:40,Kisii,shuttle,11,9,2018-02-13 06:40:00,1,44,13,20187,6,40,0,2018,1,2
8128,13-02-18,6:30,Kisii,shuttle,11,9,2018-02-13 06:30:00,1,44,13,20187,6,30,0,2018,1,2
8129,13-02-18,6:20,Kisii,shuttle,11,11,2018-02-13 06:20:00,1,44,13,20187,6,20,0,2018,1,2
8130,28-12-17,7:05,Rongo,Bus,49,1,2017-12-28 07:05:00,3,362,28,201752,7,5,0,2017,4,12
8131,13-02-18,6:00,Kisii,shuttle,11,1,2018-02-13 06:00:00,1,44,13,20187,6,0,0,2018,1,2
8132,13-02-18,6:10,Kisii,shuttle,11,6,2018-02-13 06:10:00,1,44,13,20187,6,10,0,2018,1,2
8133,28-12-17,19:03,Kijauri,Bus,49,1,2017-12-28 19:03:00,3,362,28,201752,19,3,0,2017,4,12
8136,28-12-17,7:04,Homa Bay,Bus,49,33,2017-12-28 07:04:00,3,362,28,201752,7,4,0,2017,4,12
8137,28-12-17,7:10,Homa Bay,Bus,49,2,2017-12-28 07:10:00,3,362,28,201752,7,10,0,2017,4,12
8138,28-12-17,7:00,Migori,Bus,49,3,2017-12-28 07:00:00,3,362,28,201752,7,0,0,2017,4,12
8148,29-12-17,7:12,Migori,Bus,49,18,2017-12-29 07:12:00,4,363,29,201752,7,12,0,2017,4,12
8149,29-12-17,7:08,Migori,Bus,49,26,2017-12-29 07:08:00,4,363,29,201752,7,8,0,2017,4,12
8150,29-12-17,7:04,Rongo,Bus,49,2,2017-12-29 07:04:00,4,363,29,201752,7,4,0,2017,4,12
8151,29-12-17,7:09,Homa Bay,Bus,49,22,2017-12-29 07:09:00,4,363,29,201752,7,9,0,2017,4,12
8153,12-02-18,7:06,Kisii,Bus,49,9,2018-02-12 07:06:00,0,43,12,20187,7,6,0,2018,1,2
8154,12-02-18,10:51,Kisii,shuttle,11,9,2018-02-12 10:51:00,0,43,12,20187,10,51,0,2018,1,2
8155,12-02-18,10:50,Kisii,shuttle,11,6,2018-02-12 10:50:00,0,43,12,20187,10,50,0,2018,1,2
8156,12-02-18,10:40,Kisii,shuttle,11,4,2018-02-12 10:40:00,0,43,12,20187,10,40,0,2018,1,2
8157,12-02-18,10:30,Kisii,shuttle,11,11,2018-02-12 10:30:00,0,43,12,20187,10,30,0,2018,1,2
8158,12-02-18,10:20,Kisii,shuttle,11,7,2018-02-12 10:20:00,0,43,12,20187,10,20,0,2018,1,2
8159,12-02-18,10:10,Kisii,shuttle,11,10,2018-02-12 10:10:00,0,43,12,20187,10,10,0,2018,1,2
8160,12-02-18,10:00,Kisii,shuttle,11,10,2018-02-12 10:00:00,0,43,12,20187,10,0,0,2018,1,2
8161,12-02-18,9:50,Kisii,shuttle,11,10,2018-02-12 09:50:00,0,43,12,20187,9,50,0,2018,1,2
8162,12-02-18,9:20,Kisii,shuttle,11,6,2018-02-12 09:20:00,0,43,12,20187,9,20,0,2018,1,2
8163,12-02-18,9:40,Kisii,shuttle,11,11,2018-02-12 09:40:00,0,43,12,20187,9,40,0,2018,1,2
8164,12-02-18,9:10,Kisii,shuttle,11,7,2018-02-12 09:10:00,0,43,12,20187,9,10,0,2018,1,2
8165,29-12-17,7:15,Migori,Bus,49,26,2017-12-29 07:15:00,4,363,29,201752,7,15,0,2017,4,12
8166,29-12-17,7:09,Rongo,Bus,49,2,2017-12-29 07:09:00,4,363,29,201752,7,9,0,2017,4,12
8167,12-02-18,9:30,Kisii,shuttle,11,7,2018-02-12 09:30:00,0,43,12,20187,9,30,0,2018,1,2
8168,12-02-18,9:00,Kisii,shuttle,11,11,2018-02-12 09:00:00,0,43,12,20187,9,0,0,2018,1,2
8169,12-02-18,8:00,Kisii,shuttle,11,10,2018-02-12 08:00:00,0,43,12,20187,8,0,0,2018,1,2
8170,12-02-18,8:50,Kisii,shuttle,11,8,2018-02-12 08:50:00,0,43,12,20187,8,50,0,2018,1,2
8171,12-02-18,8:40,Kisii,shuttle,11,7,2018-02-12 08:40:00,0,43,12,20187,8,40,0,2018,1,2
8172,29-12-17,7:05,Rongo,Bus,49,1,2017-12-29 07:05:00,4,363,29,201752,7,5,0,2017,4,12
8173,12-02-18,8:30,Kisii,shuttle,11,11,2018-02-12 08:30:00,0,43,12,20187,8,30,0,2018,1,2
8174,12-02-18,8:20,Kisii,shuttle,11,11,2018-02-12 08:20:00,0,43,12,20187,8,20,0,2018,1,2
8175,29-12-17,7:04,Homa Bay,Bus,49,27,2017-12-29 07:04:00,4,363,29,201752,7,4,0,2017,4,12
8176,29-12-17,7:07,Kijauri,Bus,49,1,2017-12-29 07:07:00,4,363,29,201752,7,7,0,2017,4,12
8177,29-12-17,5:10,Keumbu,shuttle,11,1,2017-12-29 05:10:00,4,363,29,201752,5,10,0,2017,4,12
8178,29-12-17,7:06,Keroka,Bus,49,1,2017-12-29 07:06:00,4,363,29,201752,7,6,0,2017,4,12
8180,29-12-17,7:00,Migori,Bus,49,1,2017-12-29 07:00:00,4,363,29,201752,7,0,0,2017,4,12
8187,12-02-18,8:10,Kisii,shuttle,11,10,2018-02-12 08:10:00,0,43,12,20187,8,10,0,2018,1,2
8188,29-12-17,7:08,Kijauri,Bus,49,1,2017-12-29 07:08:00,4,363,29,201752,7,8,0,2017,4,12
8189,30-12-17,7:09,Homa Bay,Bus,49,30,2017-12-30 07:09:00,5,364,30,201752,7,9,1,2017,4,12
8190,30-12-17,7:08,Migori,Bus,49,24,2017-12-30 07:08:00,5,364,30,201752,7,8,1,2017,4,12
8191,30-12-17,7:13,Migori,Bus,49,17,2017-12-30 07:13:00,5,364,30,201752,7,13,1,2017,4,12
8192,30-12-17,10:54,Kijauri,shuttle,11,1,2017-12-30 10:54:00,5,364,30,201752,10,54,1,2017,4,12
8193,30-12-17,7:12,Migori,Bus,49,11,2017-12-30 07:12:00,5,364,30,201752,7,12,1,2017,4,12
8194,30-12-17,7:00,Migori,Bus,49,1,2017-12-30 07:00:00,5,364,30,201752,7,0,1,2017,4,12
8195,30-12-17,7:04,Rongo,Bus,49,4,2017-12-30 07:04:00,5,364,30,201752,7,4,1,2017,4,12
8196,30-12-17,7:15,Migori,Bus,49,26,2017-12-30 07:15:00,5,364,30,201752,7,15,1,2017,4,12
8197,30-12-17,7:06,Kijauri,Bus,49,5,2017-12-30 07:06:00,5,364,30,201752,7,6,1,2017,4,12
8198,30-12-17,7:07,Kijauri,Bus,49,4,2017-12-30 07:07:00,5,364,30,201752,7,7,1,2017,4,12
8199,30-12-17,6:30,Kijauri,shuttle,11,1,2017-12-30 06:30:00,5,364,30,201752,6,30,1,2017,4,12
8200,30-12-17,7:09,Rongo,Bus,49,4,2017-12-30 07:09:00,5,364,30,201752,7,9,1,2017,4,12
8201,30-12-17,7:05,Rongo,Bus,49,1,2017-12-30 07:05:00,5,364,30,201752,7,5,1,2017,4,12
8202,30-12-17,7:04,Homa Bay,Bus,49,31,2017-12-30 07:04:00,5,364,30,201752,7,4,1,2017,4,12
8203,30-12-17,6:10,Kijauri,shuttle,11,3,2017-12-30 06:10:00,5,364,30,201752,6,10,1,2017,4,12
8204,12-02-18,7:00,Kisii,shuttle,11,5,2018-02-12 07:00:00,0,43,12,20187,7,0,0,2018,1,2
8206,12-02-18,7:07,Kisii,Bus,49,13,2018-02-12 07:07:00,0,43,12,20187,7,7,0,2018,1,2
8210,30-12-17,5:00,Kijauri,shuttle,11,1,2017-12-30 05:00:00,5,364,30,201752,5,0,1,2017,4,12
8211,31-12-17,7:05,Rongo,Bus,49,11,2017-12-31 07:05:00,6,365,31,201752,7,5,1,2017,4,12
8212,31-12-17,7:12,Migori,Bus,49,7,2017-12-31 07:12:00,6,365,31,201752,7,12,1,2017,4,12
8213,31-12-17,7:00,Migori,Bus,49,9,2017-12-31 07:00:00,6,365,31,201752,7,0,1,2017,4,12
8214,31-12-17,7:15,Migori,Bus,49,7,2017-12-31 07:15:00,6,365,31,201752,7,15,1,2017,4,12
8215,31-12-17,7:09,Homa Bay,Bus,49,9,2017-12-31 07:09:00,6,365,31,201752,7,9,1,2017,4,12
8216,31-12-17,7:13,Migori,Bus,49,11,2017-12-31 07:13:00,6,365,31,201752,7,13,1,2017,4,12
8217,12-02-18,7:50,Kisii,shuttle,11,9,2018-02-12 07:50:00,0,43,12,20187,7,50,0,2018,1,2
8218,12-02-18,7:30,Kisii,shuttle,11,9,2018-02-12 07:30:00,0,43,12,20187,7,30,0,2018,1,2
8219,31-12-17,7:04,Keroka,Bus,49,2,2017-12-31 07:04:00,6,365,31,201752,7,4,1,2017,4,12
8220,31-12-17,7:08,Migori,Bus,49,26,2017-12-31 07:08:00,6,365,31,201752,7,8,1,2017,4,12
8221,31-12-17,7:09,Rongo,Bus,49,4,2017-12-31 07:09:00,6,365,31,201752,7,9,1,2017,4,12
8222,31-12-17,5:00,Kijauri,shuttle,11,1,2017-12-31 05:00:00,6,365,31,201752,5,0,1,2017,4,12
8223,31-12-17,7:14,Rongo,Bus,49,2,2017-12-31 07:14:00,6,365,31,201752,7,14,1,2017,4,12
8224,31-12-17,7:04,Homa Bay,Bus,49,32,2017-12-31 07:04:00,6,365,31,201752,7,4,1,2017,4,12
8225,31-12-17,7:04,Rongo,Bus,49,3,2017-12-31 07:04:00,6,365,31,201752,7,4,1,2017,4,12
8230,12-02-18,7:40,Kisii,shuttle,11,7,2018-02-12 07:40:00,0,43,12,20187,7,40,0,2018,1,2
8232,01-01-18,7:12,Migori,Bus,49,2,2018-01-01 07:12:00,0,1,1,20181,7,12,0,2018,1,1
8233,01-01-18,7:15,Migori,Bus,49,2,2018-01-01 07:15:00,0,1,1,20181,7,15,0,2018,1,1
8234,01-01-18,7:08,Migori,Bus,49,6,2018-01-01 07:08:00,0,1,1,20181,7,8,0,2018,1,1
8235,01-01-18,7:05,Rongo,Bus,49,5,2018-01-01 07:05:00,0,1,1,20181,7,5,0,2018,1,1
8236,01-01-18,7:08,Rongo,Bus,49,1,2018-01-01 07:08:00,0,1,1,20181,7,8,0,2018,1,1
8237,01-01-18,7:09,Rongo,Bus,49,4,2018-01-01 07:09:00,0,1,1,20181,7,9,0,2018,1,1
8238,01-01-18,7:04,Homa Bay,Bus,49,23,2018-01-01 07:04:00,0,1,1,20181,7,4,0,2018,1,1
8239,01-01-18,6:40,Keroka,shuttle,11,1,2018-01-01 06:40:00,0,1,1,20181,6,40,0,2018,1,1
8240,01-01-18,7:09,Homa Bay,Bus,49,5,2018-01-01 07:09:00,0,1,1,20181,7,9,0,2018,1,1
8243,12-02-18,7:20,Kisii,shuttle,11,6,2018-02-12 07:20:00,0,43,12,20187,7,20,0,2018,1,2
8244,12-02-18,7:09,Kisii,shuttle,11,8,2018-02-12 07:09:00,0,43,12,20187,7,9,0,2018,1,2
8245,02-01-18,7:08,Migori,Bus,49,10,2018-01-02 07:08:00,1,2,2,20181,7,8,0,2018,1,1
8246,02-01-18,7:15,Migori,Bus,49,4,2018-01-02 07:15:00,1,2,2,20181,7,15,0,2018,1,1
8247,02-01-18,7:12,Migori,Bus,49,3,2018-01-02 07:12:00,1,2,2,20181,7,12,0,2018,1,1
8248,02-01-18,7:04,Homa Bay,Bus,49,10,2018-01-02 07:04:00,1,2,2,20181,7,4,0,2018,1,1
8249,02-01-18,7:09,Homa Bay,Bus,49,2,2018-01-02 07:09:00,1,2,2,20181,7,9,0,2018,1,1
8252,12-02-18,5:40,Kisii,shuttle,11,1,2018-02-12 05:40:00,0,43,12,20187,5,40,0,2018,1,2
8254,12-02-18,5:00,Kisii,shuttle,11,1,2018-02-12 05:00:00,0,43,12,20187,5,0,0,2018,1,2
8259,03-01-18,7:08,Migori,Bus,49,4,2018-01-03 07:08:00,2,3,3,20181,7,8,0,2018,1,1
8261,03-01-18,7:15,Migori,Bus,49,12,2018-01-03 07:15:00,2,3,3,20181,7,15,0,2018,1,1
8264,11-02-18,7:06,Kisii,Bus,49,8,2018-02-11 07:06:00,6,42,11,20186,7,6,1,2018,1,2
8265,03-01-18,7:04,Rongo,Bus,49,3,2018-01-03 07:04:00,2,3,3,20181,7,4,0,2018,1,1
8266,03-01-18,7:05,Rongo,Bus,49,7,2018-01-03 07:05:00,2,3,3,20181,7,5,0,2018,1,1
8267,11-02-18,6:40,Kisii,shuttle,11,1,2018-02-11 06:40:00,6,42,11,20186,6,40,1,2018,1,2
8268,11-02-18,6:30,Kisii,shuttle,11,9,2018-02-11 06:30:00,6,42,11,20186,6,30,1,2018,1,2
8269,11-02-18,11:06,Kisii,shuttle,11,3,2018-02-11 11:06:00,6,42,11,20186,11,6,1,2018,1,2
8270,11-02-18,11:05,Kisii,shuttle,11,8,2018-02-11 11:05:00,6,42,11,20186,11,5,1,2018,1,2
8271,11-02-18,11:04,Kisii,shuttle,11,10,2018-02-11 11:04:00,6,42,11,20186,11,4,1,2018,1,2
8272,11-02-18,11:03,Kisii,shuttle,11,8,2018-02-11 11:03:00,6,42,11,20186,11,3,1,2018,1,2
8273,11-02-18,11:02,Kisii,shuttle,11,8,2018-02-11 11:02:00,6,42,11,20186,11,2,1,2018,1,2
8274,11-02-18,11:01,Kisii,shuttle,11,9,2018-02-11 11:01:00,6,42,11,20186,11,1,1,2018,1,2
8275,11-02-18,11:00,Kisii,shuttle,11,10,2018-02-11 11:00:00,6,42,11,20186,11,0,1,2018,1,2
8276,11-02-18,10:59,Kisii,shuttle,11,9,2018-02-11 10:59:00,6,42,11,20186,10,59,1,2018,1,2
8277,03-01-18,7:14,Rongo,Bus,49,2,2018-01-03 07:14:00,2,3,3,20181,7,14,0,2018,1,1
8278,11-02-18,10:58,Kisii,shuttle,11,11,2018-02-11 10:58:00,6,42,11,20186,10,58,1,2018,1,2
8279,11-02-18,10:57,Kisii,shuttle,11,7,2018-02-11 10:57:00,6,42,11,20186,10,57,1,2018,1,2
8280,03-01-18,7:04,Homa Bay,Bus,49,26,2018-01-03 07:04:00,2,3,3,20181,7,4,0,2018,1,1
8281,03-01-18,7:09,Rongo,Bus,49,2,2018-01-03 07:09:00,2,3,3,20181,7,9,0,2018,1,1
8286,11-02-18,10:56,Kisii,shuttle,11,11,2018-02-11 10:56:00,6,42,11,20186,10,56,1,2018,1,2
8287,11-02-18,10:55,Kisii,shuttle,11,11,2018-02-11 10:55:00,6,42,11,20186,10,55,1,2018,1,2
8288,11-02-18,10:54,Kisii,shuttle,11,3,2018-02-11 10:54:00,6,42,11,20186,10,54,1,2018,1,2
8289,11-02-18,19:04,Kisii,Bus,49,23,2018-02-11 19:04:00,6,42,11,20186,19,4,1,2018,1,2
8290,11-02-18,10:50,Kisii,shuttle,11,2,2018-02-11 10:50:00,6,42,11,20186,10,50,1,2018,1,2
8291,11-02-18,10:51,Kisii,shuttle,11,1,2018-02-11 10:51:00,6,42,11,20186,10,51,1,2018,1,2
8292,11-02-18,10:30,Kisii,shuttle,11,3,2018-02-11 10:30:00,6,42,11,20186,10,30,1,2018,1,2
8293,04-01-18,7:15,Migori,Bus,49,14,2018-01-04 07:15:00,3,4,4,20181,7,15,0,2018,1,1
8294,04-01-18,7:08,Migori,Bus,49,11,2018-01-04 07:08:00,3,4,4,20181,7,8,0,2018,1,1
8295,04-01-18,7:09,Rongo,Bus,49,3,2018-01-04 07:09:00,3,4,4,20181,7,9,0,2018,1,1
8296,11-02-18,10:40,Kisii,shuttle,11,4,2018-02-11 10:40:00,6,42,11,20186,10,40,1,2018,1,2
8297,11-02-18,10:20,Kisii,shuttle,11,5,2018-02-11 10:20:00,6,42,11,20186,10,20,1,2018,1,2
8298,11-02-18,10:00,Kisii,shuttle,11,5,2018-02-11 10:00:00,6,42,11,20186,10,0,1,2018,1,2
8299,11-02-18,10:10,Kisii,shuttle,11,4,2018-02-11 10:10:00,6,42,11,20186,10,10,1,2018,1,2
8300,11-02-18,9:50,Kisii,shuttle,11,7,2018-02-11 09:50:00,6,42,11,20186,9,50,1,2018,1,2
8301,11-02-18,9:40,Kisii,shuttle,11,11,2018-02-11 09:40:00,6,42,11,20186,9,40,1,2018,1,2
8302,11-02-18,9:30,Kisii,shuttle,11,6,2018-02-11 09:30:00,6,42,11,20186,9,30,1,2018,1,2
8303,04-01-18,9:20,Kijauri,shuttle,11,1,2018-01-04 09:20:00,3,4,4,20181,9,20,0,2018,1,1
8304,04-01-18,7:04,Rongo,Bus,49,3,2018-01-04 07:04:00,3,4,4,20181,7,4,0,2018,1,1
8305,04-01-18,7:05,Rongo,Bus,49,3,2018-01-04 07:05:00,3,4,4,20181,7,5,0,2018,1,1
8306,04-01-18,7:04,Homa Bay,Bus,49,30,2018-01-04 07:04:00,3,4,4,20181,7,4,0,2018,1,1
8307,04-01-18,7:00,Migori,Bus,49,1,2018-01-04 07:00:00,3,4,4,20181,7,0,0,2018,1,1
8308,04-01-18,7:13,Migori,Bus,49,3,2018-01-04 07:13:00,3,4,4,20181,7,13,0,2018,1,1
8309,04-01-18,7:12,Migori,Bus,49,1,2018-01-04 07:12:00,3,4,4,20181,7,12,0,2018,1,1
8312,11-02-18,9:20,Kisii,shuttle,11,7,2018-02-11 09:20:00,6,42,11,20186,9,20,1,2018,1,2
8313,11-02-18,9:10,Kisii,shuttle,11,4,2018-02-11 09:10:00,6,42,11,20186,9,10,1,2018,1,2
8315,11-02-18,9:00,Kisii,shuttle,11,8,2018-02-11 09:00:00,6,42,11,20186,9,0,1,2018,1,2
8316,11-02-18,8:40,Kisii,shuttle,11,9,2018-02-11 08:40:00,6,42,11,20186,8,40,1,2018,1,2
8317,11-02-18,8:50,Kisii,shuttle,11,8,2018-02-11 08:50:00,6,42,11,20186,8,50,1,2018,1,2
8318,11-02-18,8:30,Kisii,shuttle,11,10,2018-02-11 08:30:00,6,42,11,20186,8,30,1,2018,1,2
8319,05-01-18,7:15,Migori,Bus,49,13,2018-01-05 07:15:00,4,5,5,20181,7,15,0,2018,1,1
8320,11-02-18,8:20,Kisii,shuttle,11,7,2018-02-11 08:20:00,6,42,11,20186,8,20,1,2018,1,2
8321,11-02-18,7:10,Kisii,Bus,49,11,2018-02-11 07:10:00,6,42,11,20186,7,10,1,2018,1,2
8322,05-01-18,7:05,Rongo,Bus,49,6,2018-01-05 07:05:00,4,5,5,20181,7,5,0,2018,1,1
8323,05-01-18,7:08,Migori,Bus,49,8,2018-01-05 07:08:00,4,5,5,20181,7,8,0,2018,1,1
8324,05-01-18,7:04,Homa Bay,Bus,49,30,2018-01-05 07:04:00,4,5,5,20181,7,4,0,2018,1,1
8325,11-02-18,8:10,Kisii,shuttle,11,9,2018-02-11 08:10:00,6,42,11,20186,8,10,1,2018,1,2
8326,05-01-18,7:11,Rongo,Bus,49,1,2018-01-05 07:11:00,4,5,5,20181,7,11,0,2018,1,1
8327,05-01-18,7:10,Rongo,Bus,49,3,2018-01-05 07:10:00,4,5,5,20181,7,10,0,2018,1,1
8328,05-01-18,7:04,Rongo,Bus,49,2,2018-01-05 07:04:00,4,5,5,20181,7,4,0,2018,1,1
8329,05-01-18,7:09,Rongo,Bus,49,1,2018-01-05 07:09:00,4,5,5,20181,7,9,0,2018,1,1
8334,11-02-18,8:00,Kisii,shuttle,11,10,2018-02-11 08:00:00,6,42,11,20186,8,0,1,2018,1,2
8335,11-02-18,19:03,Kisii,Bus,49,10,2018-02-11 19:03:00,6,42,11,20186,19,3,1,2018,1,2
8336,11-02-18,7:50,Kisii,shuttle,11,4,2018-02-11 07:50:00,6,42,11,20186,7,50,1,2018,1,2
8337,11-02-18,7:40,Kisii,shuttle,11,9,2018-02-11 07:40:00,6,42,11,20186,7,40,1,2018,1,2
8338,11-02-18,7:30,Kisii,shuttle,11,9,2018-02-11 07:30:00,6,42,11,20186,7,30,1,2018,1,2
