ride_id,mean_travel_time_dow,standard_deviation_travel_time_dow,geometric_mean_travel_time_dow,geometric_standard_deviation_travel_time_dow,Mean_Travel_Time_dow,Lower_Bound_Travel_Time_dow,Upper_BoundTravel_Time_dow,mean_travel_time_month,standard_deviation_travel_time_month,geometric_mean_travel_time_month,geometric_standard_deviation_travel_time_month,mean_travel_time_hod_after_8h,standard_deviation_travel_time_hod_after_8h,geometric_mean_travel_time_hod_after_8h,geometric_standard_deviation_travel_time_hod_after_8h,mean_travel_time_hod_after_9h,standard_deviation_travel_time_hod_after_9h,geometric_mean_travel_time_hod_after_9h,geometric_standard_deviation_travel_time_hod_after_9h,mean_travel_time_hod_arrved_date,standard_deviation_travel_time_hod_arrved_date,geometric_mean_travel_time_hod_arrved_date,geometric_standard_deviation_travel_time_hod_arrved_date
12713,2429.91,1455.07,2113.5,1.68,2429,1449,4074,2420.94,1343.08,2144.03,1.62,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
12762,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2420.94,1343.08,2144.03,1.62,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
12736,2514.4,1197.19,2247.5,1.62,2514,1554,4066,2420.94,1343.08,2144.03,1.62,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
12781,2283.99,1044.65,2072.77,1.55,2283,1469,3549,2420.94,1343.08,2144.03,1.62,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
12824,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2420.94,1343.08,2144.03,1.62,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
12827,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2420.94,1343.08,2144.03,1.62,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
12826,2699.75,1435.87,2401.17,1.61,2699,1677,4345,2420.94,1343.08,2144.03,1.62,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
12856,2319.11,1181.06,2055.96,1.65,2319,1405,3826,2420.94,1343.08,2144.03,1.62,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
12910,1948.7,768.45,1822.05,1.45,1948,1348,2816,2420.94,1343.08,2144.03,1.62,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
12943,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
12976,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
12969,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
12962,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
12994,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,2632.26,1210.11,2390.53,1.56,2485.34,854.59,2321.28,1.5,2439.71,1133.47,2278.01,1.41
13012,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13006,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,1548.88,634.14,1441.86,1.45,1652.36,660.66,1533.74,1.47,1538.54,674.79,1424.9,1.45
13035,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13065,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13097,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13117,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13148,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13167,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2632.26,1210.11,2390.53,1.56,2485.34,854.59,2321.28,1.5,2439.71,1133.47,2278.01,1.41
13183,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13210,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13335,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13397,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2477.03,796.78,2355.8,1.39
13387,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13444,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13448,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13481,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13604,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2477.03,796.78,2355.8,1.39
13659,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,1548.88,634.14,1441.86,1.45,1652.36,660.66,1533.74,1.47,1538.54,674.79,1424.9,1.45
13702,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13762,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13795,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
13853,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2477.03,796.78,2355.8,1.39
13898,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2477.03,796.78,2355.8,1.39
14219,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
14221,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
14179,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2709.89,1464.83,2432.91,1.57,2734.67,1278.19,2497.17,1.53,2658.71,1162.26,2431.64,1.53
14558,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2477.03,796.78,2355.8,1.39
14601,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2477.03,796.78,2355.8,1.39
14683,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
14783,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2709.89,1464.83,2432.91,1.57,2734.67,1278.19,2497.17,1.53,2658.71,1162.26,2431.64,1.53
14754,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2734.67,1278.19,2497.17,1.53,2058.82,834.86,1937.11,1.39,3419.97,1778.3,2981.91,1.71
14753,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2734.67,1278.19,2497.17,1.53,2058.82,834.86,1937.11,1.39,3419.97,1778.3,2981.91,1.71
14906,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
14904,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
15073,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2477.03,796.78,2355.8,1.39
15038,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
15041,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,1548.88,634.14,1441.86,1.45,1652.36,660.66,1533.74,1.47,1538.54,674.79,1424.9,1.45
15196,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2477.03,796.78,2355.8,1.39
15203,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2477.03,796.78,2355.8,1.39
15127,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
15199,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2632.26,1210.11,2390.53,1.56
15280,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2511.12,1351.08,2211.12,1.65,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2477.03,796.78,2355.8,1.39
5899,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
6321,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
6414,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
6440,1948.7,768.45,1822.05,1.45,1948,1348,2816,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
6520,1708.77,584.05,1611.37,1.42,1708,1200,2432,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
6518,1708.77,584.05,1611.37,1.42,1708,1200,2432,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
6580,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
6644,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
6648,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
6652,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
6750,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
6847,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
6944,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
6887,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
6885,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2420.0,966.65,2276.59,1.4
7223,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
7253,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
8177,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
12911,1948.7,768.45,1822.05,1.45,1948,1348,2816,2420.94,1343.08,2144.03,1.62,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
12953,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2538.47,874.94,2369.03,1.51
6577,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
6568,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6570,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6560,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6636,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6765,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2421.68,976.53,2271.58,1.42
6764,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
6744,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6753,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6697,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
6714,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
6748,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
6690,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
6841,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
6822,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6786,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6864,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6862,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
6817,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
6815,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
6810,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
6863,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1358.73,530.86,1280.77,1.39
6955,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
6954,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
6966,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
6867,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6935,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6869,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2491.12,900.73,2323.66,1.48,2132.62,797.94,2010.06,1.41,2758.4,1043.11,2578.91,1.44
6874,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2132.62,797.94,2010.06,1.41,1982.92,695.44,1854.0,1.48,2758.4,1043.11,2578.91,1.44
7016,1948.7,768.45,1822.05,1.45,1948,1348,2816,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
7005,1948.7,768.45,1822.05,1.45,1948,1348,2816,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
7004,1948.7,768.45,1822.05,1.45,1948,1348,2816,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
7017,1948.7,768.45,1822.05,1.45,1948,1348,2816,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6974,1948.7,768.45,1822.05,1.45,1948,1348,2816,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
6993,1948.7,768.45,1822.05,1.45,1948,1348,2816,,,,,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
6992,1948.7,768.45,1822.05,1.45,1948,1348,2816,,,,,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
6982,1948.7,768.45,1822.05,1.45,1948,1348,2816,,,,,2919.19,1365.75,2627.47,1.6,2491.12,900.73,2323.66,1.48,2612.73,1194.78,2421.92,1.45
6999,1708.77,584.05,1611.37,1.42,1708,1200,2432,,,,,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1358.73,530.86,1280.77,1.39
6996,1708.77,584.05,1611.37,1.42,1708,1200,2432,,,,,1474.85,605.95,1378.46,1.42,1548.34,524.36,1463.61,1.4,1358.73,530.86,1280.77,1.39
7083,1708.77,584.05,1611.37,1.42,1708,1200,2432,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2421.68,976.53,2271.58,1.42
7115,1708.77,584.05,1611.37,1.42,1708,1200,2432,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
7102,1708.77,584.05,1611.37,1.42,1708,1200,2432,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
7114,1708.77,584.05,1611.37,1.42,1708,1200,2432,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
7098,1708.77,584.05,1611.37,1.42,1708,1200,2432,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
7133,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
7148,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
7146,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
7147,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
7145,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
7216,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
7213,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
7161,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
7210,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
7312,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2362.04,767.65,2256.4,1.34,2612.73,1194.78,2421.92,1.45,2246.18,879.07,2132.9,1.35
7306,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
7304,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
7302,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
7282,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
7298,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
7321,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
7285,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,3062.56,1720.18,2734.38,1.57,2919.19,1365.75,2627.47,1.6,2362.04,767.65,2256.4,1.34
7428,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2612.73,1194.78,2421.92,1.45,2758.4,1043.11,2578.91,1.44,2352.43,1039.24,2205.08,1.4
7420,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2352.43,1039.24,2205.08,1.4
7414,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2420.0,966.65,2276.59,1.4
